ensgene
ENSG00000273788
ENSG00000275625
ENSG00000251962
ENSG00000206685
ENSG00000266272
ENSG00000266319
ENSG00000276350
ENSG00000281303
ENSG00000264224
ENSG00000278218
ENSG00000221466
ENSG00000278838
ENSG00000265144
ENSG00000199705
ENSG00000264819
ENSG00000207081
ENSG00000263653
ENSG00000239745
ENSG00000221475
ENSG00000266158
ENSG00000221375
ENSG00000222922
ENSG00000252648
ENSG00000200473
ENSG00000238623
ENSG00000212595
ENSG00000265456
ENSG00000201341
ENSG00000222321
ENSG00000271886
ENSG00000199410
ENSG00000206936
ENSG00000223260
ENSG00000207320
ENSG00000207871
ENSG00000264120
ENSG00000266560
ENSG00000201594
ENSG00000274784
ENSG00000207122
ENSG00000212510
ENSG00000199920
ENSG00000264510
ENSG00000239333
ENSG00000222122
ENSG00000202199
ENSG00000280469
ENSG00000280956
ENSG00000223018
ENSG00000230320
ENSG00000266420
ENSG00000207175
ENSG00000275182
ENSG00000211526
ENSG00000222313
ENSG00000276801
ENSG00000207621
ENSG00000274448
ENSG00000207984
ENSG00000205664
ENSG00000221278
ENSG00000277275
ENSG00000221217
ENSG00000147127
ENSG00000124260
ENSG00000222736
ENSG00000252296
ENSG00000212098
ENSG00000222796
ENSG00000201826
ENSG00000274479
ENSG00000199226
ENSG00000221505
ENSG00000207572
ENSG00000222133
ENSG00000265152
ENSG00000277312
ENSG00000263972
ENSG00000200431
ENSG00000275268
ENSG00000265465
ENSG00000263410
ENSG00000199424
ENSG00000206948
ENSG00000201271
ENSG00000207408
ENSG00000223259
ENSG00000212207
ENSG00000252693
ENSG00000206723
ENSG00000263980
ENSG00000274077
ENSG00000227042
ENSG00000206639
ENSG00000252930
ENSG00000278204
ENSG00000222518
ENSG00000200566
ENSG00000216114
ENSG00000208839
ENSG00000212032
ENSG00000263835
ENSG00000264618
ENSG00000211524
ENSG00000276543
ENSG00000263845
ENSG00000221175
ENSG00000238485
ENSG00000221459
ENSG00000277922
ENSG00000252111
ENSG00000216056
ENSG00000207602
ENSG00000222608
ENSG00000251707
ENSG00000238709
ENSG00000212027
ENSG00000200422
ENSG00000264573
ENSG00000214111
ENSG00000198223
ENSG00000251869
ENSG00000252294
ENSG00000280833
ENSG00000221010
ENSG00000266328
ENSG00000207868
ENSG00000207589
ENSG00000238426
ENSG00000281075
ENSG00000221005
ENSG00000281231
ENSG00000222440
ENSG00000206646
ENSG00000201440
ENSG00000206733
ENSG00000266710
ENSG00000174460
ENSG00000207818
ENSG00000228833
ENSG00000223377
ENSG00000264374
ENSG00000231694
ENSG00000207332
ENSG00000208015
ENSG00000202410
ENSG00000201660
ENSG00000200436
ENSG00000271814
ENSG00000199622
ENSG00000222834
ENSG00000266822
ENSG00000252147
ENSG00000263600
ENSG00000202183
ENSG00000221750
ENSG00000240327
ENSG00000252454
ENSG00000238926
ENSG00000265686
ENSG00000199051
ENSG00000242657
ENSG00000264566
ENSG00000156504
ENSG00000216098
ENSG00000199001
ENSG00000281483
ENSG00000206900
ENSG00000206747
ENSG00000201467
ENSG00000264933
ENSG00000221132
ENSG00000131269
ENSG00000235254
ENSG00000266108
ENSG00000265727
ENSG00000273787
ENSG00000207486
ENSG00000263522
ENSG00000077274
ENSG00000281405
ENSG00000231513
ENSG00000280659
ENSG00000222419
ENSG00000212611
ENSG00000208013
ENSG00000252291
ENSG00000278506
ENSG00000201356
ENSG00000207995
ENSG00000206795
ENSG00000211583
ENSG00000216171
ENSG00000212623
ENSG00000216001
ENSG00000221603
ENSG00000224142
ENSG00000206663
ENSG00000273974
ENSG00000238178
ENSG00000221665
ENSG00000202051
ENSG00000207725
ENSG00000274521
ENSG00000208883
ENSG00000207753
ENSG00000264517
ENSG00000252903
ENSG00000251807
ENSG00000133136
ENSG00000266828
ENSG00000278203
ENSG00000277492
ENSG00000201567
ENSG00000206844
ENSG00000222303
ENSG00000101935
ENSG00000239577
ENSG00000207731
ENSG00000206716
ENSG00000265284
ENSG00000202473
ENSG00000206765
ENSG00000202144
ENSG00000207784
ENSG00000223309
ENSG00000200906
ENSG00000275220
ENSG00000208000
ENSG00000282795
ENSG00000281109
ENSG00000281059
ENSG00000279413
ENSG00000274086
ENSG00000221533
ENSG00000266700
ENSG00000201517
ENSG00000265597
ENSG00000238606
ENSG00000202469
ENSG00000207025
ENSG00000207866
ENSG00000202407
ENSG00000200572
ENSG00000265819
ENSG00000199422
ENSG00000126010
ENSG00000207220
ENSG00000206693
ENSG00000265789
ENSG00000265033
ENSG00000252377
ENSG00000207641
ENSG00000199885
ENSG00000201674
ENSG00000208012
ENSG00000280704
ENSG00000221190
ENSG00000264855
ENSG00000281895
ENSG00000271907
ENSG00000264090
ENSG00000221348
ENSG00000208034
ENSG00000207755
ENSG00000277735
ENSG00000207768
ENSG00000264861
ENSG00000200291
ENSG00000265858
ENSG00000252719
ENSG00000211538
ENSG00000207870
ENSG00000239182
ENSG00000222715
ENSG00000276558
ENSG00000263713
ENSG00000202566
ENSG00000221299
ENSG00000264702
ENSG00000274880
ENSG00000244335
ENSG00000281776
ENSG00000182798
ENSG00000263730
ENSG00000201000
ENSG00000221786
ENSG00000206983
ENSG00000252320
ENSG00000232009
ENSG00000147117
ENSG00000277120
ENSG00000221463
ENSG00000277474
ENSG00000122121
ENSG00000229083
ENSG00000221187
ENSG00000230691
ENSG00000171116
ENSG00000242520
ENSG00000224341
ENSG00000226556
ENSG00000130021
ENSG00000206677
ENSG00000203650
ENSG00000123584
ENSG00000166681
ENSG00000231686
ENSG00000235699
ENSG00000243978
ENSG00000102359
ENSG00000214018
ENSG00000237836
ENSG00000044446
ENSG00000178605
ENSG00000234449
ENSG00000171483
ENSG00000224732
ENSG00000280249
ENSG00000011201
ENSG00000230187
ENSG00000213747
ENSG00000229829
ENSG00000230899
ENSG00000280752
ENSG00000156009
ENSG00000120498
ENSG00000101986
ENSG00000183690
ENSG00000102245
ENSG00000130962
ENSG00000223772
ENSG00000126733
ENSG00000279849
ENSG00000280116
ENSG00000130052
ENSG00000224440
ENSG00000228550
ENSG00000225660
ENSG00000198414
ENSG00000271660
ENSG00000274579
ENSG00000270759
ENSG00000229037
ENSG00000235916
ENSG00000236091
ENSG00000231929
ENSG00000184785
ENSG00000147010
ENSG00000126953
ENSG00000232042
ENSG00000204379
ENSG00000204379
ENSG00000125355
ENSG00000102053
ENSG00000189401
ENSG00000205663
ENSG00000226579
ENSG00000099399
ENSG00000160219
ENSG00000227534
ENSG00000228158
ENSG00000237833
ENSG00000224539
ENSG00000277486
ENSG00000233921
ENSG00000228855
ENSG00000227505
ENSG00000198798
ENSG00000225569
ENSG00000189186
ENSG00000156298
ENSG00000198022
ENSG00000274601
ENSG00000229082
ENSG00000230629
ENSG00000226484
ENSG00000233543
ENSG00000229168
ENSG00000268940
ENSG00000214016
ENSG00000189037
ENSG00000233861
ENSG00000238200
ENSG00000147081
ENSG00000147065
ENSG00000271175
ENSG00000227083
ENSG00000235382
ENSG00000186787
ENSG00000269096
ENSG00000269096
ENSG00000269096
ENSG00000269096
ENSG00000269096
ENSG00000269096
ENSG00000269096
ENSG00000269096
ENSG00000229324
ENSG00000227536
ENSG00000196664
ENSG00000279601
ENSG00000187808
ENSG00000215093
ENSG00000184343
ENSG00000215301
ENSG00000227302
ENSG00000281091
ENSG00000230100
ENSG00000270747
ENSG00000063601
ENSG00000236337
ENSG00000237782
ENSG00000237682
ENSG00000134602
ENSG00000236576
ENSG00000236828
ENSG00000226781
ENSG00000046653
ENSG00000234405
ENSG00000212747
ENSG00000231478
ENSG00000271290
ENSG00000172476
ENSG00000223395
ENSG00000252411
ENSG00000201095
ENSG00000102081
ENSG00000229487
ENSG00000213653
ENSG00000236365
ENSG00000232735
ENSG00000126945
ENSG00000102393
ENSG00000279437
ENSG00000196767
ENSG00000173698
ENSG00000257529
ENSG00000236870
ENSG00000215102
ENSG00000126759
ENSG00000068323
ENSG00000181704
ENSG00000232111
ENSG00000198918
ENSG00000277555
ENSG00000278244
ENSG00000229563
ENSG00000233338
ENSG00000261435
ENSG00000101916
ENSG00000214282
ENSG00000149970
ENSG00000214047
ENSG00000223486
ENSG00000229731
ENSG00000177689
ENSG00000226199
ENSG00000089472
ENSG00000186912
ENSG00000225912
ENSG00000237873
ENSG00000241343
ENSG00000102316
ENSG00000233247
ENSG00000203870
ENSG00000278504
ENSG00000276354
ENSG00000226280
ENSG00000130822
ENSG00000237265
ENSG00000234130
ENSG00000261295
ENSG00000203588
ENSG00000220925
ENSG00000089289
ENSG00000183305
ENSG00000183305
ENSG00000134590
ENSG00000270052
ENSG00000214915
ENSG00000229733
ENSG00000228466
ENSG00000203950
ENSG00000126903
ENSG00000238193
ENSG00000227645
ENSG00000228182
ENSG00000078589
ENSG00000185291
ENSG00000077279
ENSG00000232168
ENSG00000223773
ENSG00000123570
ENSG00000102003
ENSG00000233484
ENSG00000165259
ENSG00000270431
ENSG00000227881
ENSG00000234785
ENSG00000231787
ENSG00000276298
ENSG00000234345
ENSG00000130985
ENSG00000231066
ENSG00000237341
ENSG00000198930
ENSG00000126947
ENSG00000147138
ENSG00000080561
ENSG00000227067
ENSG00000230312
ENSG00000231728
ENSG00000158427
ENSG00000233535
ENSG00000214107
ENSG00000171433
ENSG00000234050
ENSG00000102128
ENSG00000120289
ENSG00000124313
ENSG00000230542
ENSG00000237426
ENSG00000213569
ENSG00000198088
ENSG00000236064
ENSG00000234564
ENSG00000228836
ENSG00000228836
ENSG00000228836
ENSG00000278289
ENSG00000278289
ENSG00000278289
ENSG00000271449
ENSG00000271449
ENSG00000271449
ENSG00000271449
ENSG00000275387
ENSG00000232725
ENSG00000276940
ENSG00000198753
ENSG00000273696
ENSG00000273696
ENSG00000273696
ENSG00000169891
ENSG00000169297
ENSG00000126012
ENSG00000268066
ENSG00000212663
ENSG00000225238
ENSG00000232412
ENSG00000185915
ENSG00000188937
ENSG00000147234
ENSG00000231913
ENSG00000224632
ENSG00000237671
ENSG00000237671
ENSG00000101938
ENSG00000133169
ENSG00000198173
ENSG00000243048
ENSG00000132446
ENSG00000230956
ENSG00000271693
ENSG00000234390
ENSG00000204915
ENSG00000147183
ENSG00000227610
ENSG00000213018
ENSG00000133142
ENSG00000215120
ENSG00000242599
ENSG00000213401
ENSG00000165775
ENSG00000231447
ENSG00000102098
ENSG00000166049
ENSG00000231772
ENSG00000239429
ENSG00000227488
ENSG00000227488
ENSG00000233688
ENSG00000274183
ENSG00000237859
ENSG00000185010
ENSG00000184368
ENSG00000236120
ENSG00000102362
ENSG00000278530
ENSG00000197172
ENSG00000176812
ENSG00000229310
ENSG00000125351
ENSG00000102055
ENSG00000046774
ENSG00000275508
ENSG00000270280
ENSG00000189326
ENSG00000224294
ENSG00000237206
ENSG00000224069
ENSG00000277203
ENSG00000181544
ENSG00000003096
ENSG00000228519
ENSG00000235211
ENSG00000174016
ENSG00000273820
ENSG00000268916
ENSG00000268606
ENSG00000268606
ENSG00000269902
ENSG00000270069
ENSG00000204072
ENSG00000205662
ENSG00000230788
ENSG00000101892
ENSG00000231566
ENSG00000234613
ENSG00000215286
ENSG00000198960
ENSG00000235592
ENSG00000157502
ENSG00000171155
ENSG00000278317
ENSG00000147082
ENSG00000224701
ENSG00000213100
ENSG00000067840
ENSG00000229331
ENSG00000243055
ENSG00000204382
ENSG00000204382
ENSG00000001497
ENSG00000220132
ENSG00000226985
ENSG00000198814
ENSG00000181511
ENSG00000214009
ENSG00000237828
ENSG00000236446
ENSG00000271346
ENSG00000189252
ENSG00000226064
ENSG00000230130
ENSG00000229145
ENSG00000236751
ENSG00000271005
ENSG00000225025
ENSG00000046651
ENSG00000122824
ENSG00000233403
ENSG00000124333
ENSG00000228659
ENSG00000229151
ENSG00000226530
ENSG00000187690
ENSG00000227303
ENSG00000235539
ENSG00000165195
ENSG00000271154
ENSG00000077264
ENSG00000224089
ENSG00000270678
ENSG00000278646
ENSG00000076716
ENSG00000187682
ENSG00000214045
ENSG00000073464
ENSG00000226310
ENSG00000196338
ENSG00000271041
ENSG00000204065
ENSG00000102109
ENSG00000214322
ENSG00000228532
ENSG00000229335
ENSG00000235244
ENSG00000270493
ENSG00000226929
ENSG00000226600
ENSG00000226685
ENSG00000230347
ENSG00000102038
ENSG00000231371
ENSG00000234558
ENSG00000180772
ENSG00000268104
ENSG00000165584
ENSG00000235685
ENSG00000147400
ENSG00000239500
ENSG00000077721
ENSG00000011677
ENSG00000165197
ENSG00000203879
ENSG00000235262
ENSG00000226299
ENSG00000236571
ENSG00000224401
ENSG00000186416
ENSG00000123569
ENSG00000223418
ENSG00000204019
ENSG00000236077
ENSG00000237860
ENSG00000101812
ENSG00000147118
ENSG00000184844
ENSG00000235483
ENSG00000147383
ENSG00000056998
ENSG00000078596
ENSG00000230159
ENSG00000234570
ENSG00000224217
ENSG00000213526
ENSG00000271286
ENSG00000236487
ENSG00000275520
ENSG00000275520
ENSG00000232794
ENSG00000187325
ENSG00000215269
ENSG00000215269
ENSG00000215269
ENSG00000215269
ENSG00000215269
ENSG00000223819
ENSG00000269502
ENSG00000269502
ENSG00000236362
ENSG00000236362
ENSG00000236362
ENSG00000236362
ENSG00000236362
ENSG00000189064
ENSG00000189064
ENSG00000189064
ENSG00000189064
ENSG00000235946
ENSG00000216649
ENSG00000216649
ENSG00000216649
ENSG00000238116
ENSG00000205777
ENSG00000205777
ENSG00000238066
ENSG00000147224
ENSG00000234228
ENSG00000224107
ENSG00000184210
ENSG00000228372
ENSG00000223809
ENSG00000196972
ENSG00000260081
ENSG00000214321
ENSG00000177189
ENSG00000204195
ENSG00000224314
ENSG00000279587
ENSG00000230247
ENSG00000228051
ENSG00000228612
ENSG00000221994
ENSG00000232834
ENSG00000236256
ENSG00000231937
ENSG00000123560
ENSG00000269226
ENSG00000172943
ENSG00000228345
ENSG00000147202
ENSG00000233585
ENSG00000235834
ENSG00000226153
ENSG00000233243
ENSG00000278085
ENSG00000278085
ENSG00000278085
ENSG00000278085
ENSG00000226112
ENSG00000188158
ENSG00000267978
ENSG00000268738
ENSG00000187601
ENSG00000203933
ENSG00000230020
ENSG00000262919
ENSG00000197779
ENSG00000129675
ENSG00000224871
ENSG00000235703
ENSG00000233145
ENSG00000214653
ENSG00000271157
ENSG00000232576
ENSG00000270745
ENSG00000224065
ENSG00000171478
ENSG00000171478
ENSG00000269743
ENSG00000166707
ENSG00000094841
ENSG00000234636
ENSG00000230241
ENSG00000233710
ENSG00000180182
ENSG00000270268
ENSG00000233139
ENSG00000197021
ENSG00000173681
ENSG00000224902
ENSG00000247746
ENSG00000277289
ENSG00000227058
ENSG00000171489
ENSG00000215313
ENSG00000277541
ENSG00000232582
ENSG00000179542
ENSG00000169551
ENSG00000241886
ENSG00000236491
ENSG00000235071
ENSG00000213924
ENSG00000228922
ENSG00000155962
ENSG00000102145
ENSG00000268988
ENSG00000225012
ENSG00000147059
ENSG00000102100
ENSG00000183171
ENSG00000231593
ENSG00000224975
ENSG00000223592
ENSG00000269833
ENSG00000228771
ENSG00000146938
ENSG00000230491
ENSG00000186376
ENSG00000225970
ENSG00000225008
ENSG00000235729
ENSG00000228986
ENSG00000185319
ENSG00000230180
ENSG00000102054
ENSG00000197185
ENSG00000228410
ENSG00000147140
ENSG00000182220
ENSG00000223484
ENSG00000232267
ENSG00000213740
ENSG00000238210
ENSG00000274024
ENSG00000090776
ENSG00000204086
ENSG00000214628
ENSG00000270946
ENSG00000270946
ENSG00000270946
ENSG00000270946
ENSG00000269586
ENSG00000235196
ENSG00000166432
ENSG00000269556
ENSG00000181433
ENSG00000006756
ENSG00000277516
ENSG00000173198
ENSG00000233874
ENSG00000182162
ENSG00000223904
ENSG00000232186
ENSG00000235136
ENSG00000086712
ENSG00000189299
ENSG00000229594
ENSG00000169164
ENSG00000233254
ENSG00000102383
ENSG00000147206
ENSG00000270726
ENSG00000124334
ENSG00000071889
ENSG00000184634
ENSG00000153779
ENSG00000230162
ENSG00000223467
ENSG00000169446
ENSG00000130150
ENSG00000185203
ENSG00000226010
ENSG00000227159
ENSG00000260802
ENSG00000229939
ENSG00000182484
ENSG00000225031
ENSG00000236189
ENSG00000230478
ENSG00000102271
ENSG00000225722
ENSG00000225574
ENSG00000224963
ENSG00000073905
ENSG00000147257
ENSG00000183479
ENSG00000147144
ENSG00000236513
ENSG00000173275
ENSG00000010671
ENSG00000276380
ENSG00000183918
ENSG00000224755
ENSG00000102317
ENSG00000231765
ENSG00000235061
ENSG00000102225
ENSG00000256709
ENSG00000224816
ENSG00000270397
ENSG00000174010
ENSG00000022267
ENSG00000179300
ENSG00000226023
ENSG00000184515
ENSG00000227581
ENSG00000226081
ENSG00000231144
ENSG00000232054
ENSG00000229825
ENSG00000229851
ENSG00000227657
ENSG00000233260
ENSG00000274022
ENSG00000227008
ENSG00000227434
ENSG00000277673
ENSG00000229667
ENSG00000206062
ENSG00000232599
ENSG00000234161
ENSG00000215085
ENSG00000236185
ENSG00000226307
ENSG00000235039
ENSG00000235425
ENSG00000282306
ENSG00000282501
ENSG00000282358
ENSG00000282668
ENSG00000215310
ENSG00000231270
ENSG00000271339
ENSG00000234792
ENSG00000236413
ENSG00000174740
ENSG00000134594
ENSG00000233928
ENSG00000237089
ENSG00000224775
ENSG00000224630
ENSG00000235598
ENSG00000230578
ENSG00000224216
ENSG00000215105
ENSG00000186675
ENSG00000277858
ENSG00000225384
ENSG00000274588
ENSG00000185448
ENSG00000273704
ENSG00000002586
ENSG00000233063
ENSG00000147166
ENSG00000126767
ENSG00000157399
ENSG00000230275
ENSG00000277499
ENSG00000282419
ENSG00000274791
ENSG00000213856
ENSG00000227391
ENSG00000277150
ENSG00000277745
ENSG00000189132
ENSG00000102172
ENSG00000133134
ENSG00000179304
ENSG00000179304
ENSG00000226241
ENSG00000231750
ENSG00000231857
ENSG00000234413
ENSG00000236393
ENSG00000165591
ENSG00000271211
ENSG00000228517
ENSG00000225728
ENSG00000101844
ENSG00000271502
ENSG00000228343
ENSG00000237957
ENSG00000204620
ENSG00000279528
ENSG00000198157
ENSG00000225393
ENSG00000224533
ENSG00000224533
ENSG00000185973
ENSG00000229015
ENSG00000178947
ENSG00000225769
ENSG00000273988
ENSG00000271158
ENSG00000279894
ENSG00000068985
ENSG00000130119
ENSG00000231809
ENSG00000276689
ENSG00000227942
ENSG00000231235
ENSG00000225198
ENSG00000231831
ENSG00000238032
ENSG00000072506
ENSG00000231356
ENSG00000102034
ENSG00000229347
ENSG00000230227
ENSG00000094631
ENSG00000237506
ENSG00000271205
ENSG00000175556
ENSG00000270446
ENSG00000271056
ENSG00000230706
ENSG00000067842
ENSG00000282299
ENSG00000282697
ENSG00000101972
ENSG00000232068
ENSG00000271322
ENSG00000224589
ENSG00000156313
ENSG00000158352
ENSG00000235929
ENSG00000165359
ENSG00000236929
ENSG00000233663
ENSG00000271088
ENSG00000226372
ENSG00000125352
ENSG00000125356
ENSG00000270736
ENSG00000230594
ENSG00000233250
ENSG00000225235
ENSG00000186471
ENSG00000223742
ENSG00000270791
ENSG00000176774
ENSG00000224610
ENSG00000241207
ENSG00000170925
ENSG00000277883
ENSG00000282815
ENSG00000213489
ENSG00000280223
ENSG00000229322
ENSG00000169100
ENSG00000101882
ENSG00000234780
ENSG00000204648
ENSG00000231568
ENSG00000165583
ENSG00000196924
ENSG00000101842
ENSG00000237458
ENSG00000234524
ENSG00000270619
ENSG00000102048
ENSG00000270583
ENSG00000235304
ENSG00000232842
ENSG00000203262
ENSG00000236747
ENSG00000234191
ENSG00000231164
ENSG00000130821
ENSG00000279155
ENSG00000232446
ENSG00000235587
ENSG00000196368
ENSG00000197976
ENSG00000125931
ENSG00000158571
ENSG00000225125
ENSG00000234322
ENSG00000068308
ENSG00000224908
ENSG00000056277
ENSG00000225055
ENSG00000237319
ENSG00000225400
ENSG00000122145
ENSG00000232611
ENSG00000277535
ENSG00000165704
ENSG00000234448
ENSG00000230823
ENSG00000233661
ENSG00000102309
ENSG00000068366
ENSG00000147274
ENSG00000232664
ENSG00000147050
ENSG00000203952
ENSG00000280870
ENSG00000282222
ENSG00000186767
ENSG00000281955
ENSG00000235437
ENSG00000147394
ENSG00000250423
ENSG00000270771
ENSG00000225046
ENSG00000214961
ENSG00000176076
ENSG00000169906
ENSG00000176988
ENSG00000186871
ENSG00000230707
ENSG00000101958
ENSG00000187243
ENSG00000126756
ENSG00000185638
ENSG00000236072
ENSG00000233571
ENSG00000198034
ENSG00000047230
ENSG00000169249
ENSG00000233229
ENSG00000158813
ENSG00000047597
ENSG00000226679
ENSG00000196433
ENSG00000233880
ENSG00000122122
ENSG00000232813
ENSG00000204368
ENSG00000240143
ENSG00000126752
ENSG00000174678
ENSG00000147036
ENSG00000215197
ENSG00000102313
ENSG00000232030
ENSG00000237345
ENSG00000181977
ENSG00000227511
ENSG00000176746
ENSG00000232644
ENSG00000259977
ENSG00000271136
ENSG00000224339
ENSG00000226753
ENSG00000036473
ENSG00000226854
ENSG00000229674
ENSG00000234355
ENSG00000189023
ENSG00000232069
ENSG00000165169
ENSG00000234404
ENSG00000229662
ENSG00000182712
ENSG00000232332
ENSG00000267064
ENSG00000226774
ENSG00000165186
ENSG00000131171
ENSG00000223714
ENSG00000158423
ENSG00000147130
ENSG00000271433
ENSG00000147099
ENSG00000271519
ENSG00000072501
ENSG00000158578
ENSG00000251525
ENSG00000126016
ENSG00000237211
ENSG00000229547
ENSG00000230781
ENSG00000147124
ENSG00000268235
ENSG00000219507
ENSG00000123131
ENSG00000154545
ENSG00000147145
ENSG00000214930
ENSG00000169306
ENSG00000228427
ENSG00000169562
ENSG00000188408
ENSG00000236126
ENSG00000226725
ENSG00000184388
ENSG00000227393
ENSG00000233785
ENSG00000229491
ENSG00000270646
ENSG00000233467
ENSG00000176970
ENSG00000235329
ENSG00000237741
ENSG00000237171
ENSG00000226436
ENSG00000147113
ENSG00000237994
ENSG00000220541
ENSG00000270524
ENSG00000241743
ENSG00000230502
ENSG00000242362
ENSG00000271686
ENSG00000226179
ENSG00000226547
ENSG00000226867
ENSG00000186288
ENSG00000233833
ENSG00000215054
ENSG00000270456
ENSG00000123575
ENSG00000231963
ENSG00000214031
ENSG00000015285
ENSG00000281371
ENSG00000236371
ENSG00000184675
ENSG00000270251
ENSG00000169239
ENSG00000185825
ENSG00000237661
ENSG00000227864
ENSG00000238222
ENSG00000233548
ENSG00000234712
ENSG00000171365
ENSG00000155966
ENSG00000203923
ENSG00000228232
ENSG00000231093
ENSG00000270709
ENSG00000279585
ENSG00000233433
ENSG00000224773
ENSG00000147246
ENSG00000189372
ENSG00000182890
ENSG00000273746
ENSG00000204118
ENSG00000236190
ENSG00000169188
ENSG00000269405
ENSG00000269281
ENSG00000229826
ENSG00000228354
ENSG00000237275
ENSG00000157965
ENSG00000185985
ENSG00000183304
ENSG00000237381
ENSG00000241476
ENSG00000217889
ENSG00000181191
ENSG00000231619
ENSG00000228301
ENSG00000186312
ENSG00000213391
ENSG00000228616
ENSG00000229012
ENSG00000156531
ENSG00000234288
ENSG00000168939
ENSG00000230973
ENSG00000232801
ENSG00000189145
ENSG00000281941
ENSG00000282300
ENSG00000130066
ENSG00000216866
ENSG00000237931
ENSG00000102226
ENSG00000234176
ENSG00000213498
ENSG00000147174
ENSG00000260585
ENSG00000237891
ENSG00000280142
ENSG00000232496
ENSG00000197565
